X0,Z1,X2,X3,Z4,X5,Z6,Z7,X8,Z9,X10,Z11,Z12,X13,Z14,X15,Z16,Z17,X18,X19,Z20,X21,X22,Z23,Labels
1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,-1,1,1,1,"['Z02', 'X03', 'Z13', 'X14', 'X23', 'Z32']"
1,1,1,1,-1,-1,1,1,1,-1,1,1,-1,1,-1,-1,1,-1,1,1,-1,1,1,1,"['X13', 'Z13', 'Z21', 'X23', 'Z23', 'Z30', 'Z31']"
1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,"['Z31', 'Z32']"
-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,"['X00', 'X14', 'Z42']"
-1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,"['X01', 'X02', 'Z22', 'X41']"
1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,"['Z23', 'Z31', 'X32']"
1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,"['X20', 'Z22', 'X41']"
1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,"['X04', 'X31']"
1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,"['Z13', 'X40', 'Z44']"
1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,"['Z22', 'Z34']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,"['X33', 'Z44']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,"['Z33', 'X41', 'X43']"
1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,-1,"['Z00', 'Z03', 'X10', 'Z32', 'X43', 'Z43']"
1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,"['Z12', 'X33', 'Z43']"
1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,"['X13', 'Z24']"
1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,-1,1,1,"['Z02', 'X31', 'X33', 'X41']"
1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,"['Z01', 'X02', 'X04', 'X11', 'X41']"
-1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,"['X00', 'Z02', 'Z04', 'X34']"
1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,"['Z20', 'Z22']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,"['Z43', 'X44']"
1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,"['X11', 'X12', 'Z31']"
1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,"['Z20', 'Z32', 'Z41']"
1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,"['X12', 'Z33']"
1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,"['X04', 'Z13', 'X34', 'Z43']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,"['Z40', 'X41']"
1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,"['Z03', 'X30', 'Z44']"
1,1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,"['Z12', 'X13', 'X20', 'Z21', 'Z22']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,"['Z40', 'Z42']"
1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,"['Z10', 'Z34', 'Z40']"
1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,-1,-1,1,"['Z23', 'X24', 'X43']"
1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,1,1,"['X04', 'Z24', 'X33', 'X41']"
-1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['X01', 'Z12']"
1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,"['X12', 'X32', 'Z44']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,"['Z40', 'X41', 'X44']"
1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['X02', 'Z04', 'X20']"
1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,"['Z00', 'X03', 'Z20', 'Z30']"
-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,"['X00', 'Z10', 'X30']"
1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,"['Z04', 'Z22', 'Z32']"
1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,"['X00', 'X01', 'Z10', 'Z23', 'Z33']"
1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,"['Z04', 'X21', 'Z33']"
1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,"['Z10', 'X20', 'X21', 'X33', 'X41']"
1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,"['X04', 'Z12', 'X23']"
1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,"['Z04', 'X41']"
1,-1,1,1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,"['Z10', 'Z13', 'Z31']"
1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,"['X12', 'Z33', 'Z41', 'Z42']"
1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,-1,1,1,1,1,-1,1,-1,-1,"['X23', 'Z31', 'X32', 'X43', 'Z44']"
1,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,"['Z04', 'X11', 'X21', 'X33', 'X44']"
1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,"['X20', 'Z31']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,"['X24', 'Z32', 'Z33']"
1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,"['X14', 'Z41', 'Z44']"
1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,"['X03', 'X42']"
1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,"['Z10', 'Z31', 'Z42']"
1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,1,"['X10', 'Z11', 'X31', 'X32', 'Z32']"
-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,"['X00', 'X13', 'X43']"
1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['X10', 'Z11']"
1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,"['Z02', 'X30']"
1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,"['X21', 'Z44']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,"['Z40', 'X43']"
1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,"['Z20', 'Z24']"
1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,"['Z00', 'X32', 'X40']"
1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,"['Z00', 'Z33', 'Z43']"
1,1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,"['Z02', 'X03', 'X20', 'Z30', 'Z31', 'Z32']"
1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,-1,1,1,-1,"['Z04', 'Z21', 'Z23', 'Z31', 'Z44']"
-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,1,"['X01', 'Z30', 'Z32', 'X40']"
1,1,-1,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,"['Z02', 'X12', 'Z20']"
1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,"['X20', 'Z24', 'X33']"
1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['Z01', 'Z12']"
1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,"['Z01', 'Z12', 'Z13', 'Z33']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['Z41', 'Z42']"
1,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,"['X02', 'Z11', 'X43']"
1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,1,"['Z00', 'Z14', 'X41', 'X42', 'X43']"
1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,"['Z01', 'X12', 'X43']"
1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,"['X20', 'Z20', 'X44']"
1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,-1,1,"['Z03', 'Z33', 'X40', 'X43', 'Z44']"
1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,"['X02', 'Z34', 'Z42', 'Z43']"
1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,"['Z11', 'Z44']"
1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,"['Z12', 'X41', 'Z43']"
1,-1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['X02', 'X03', 'Z10', 'X12']"
1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,"['Z22', 'X41']"
1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,"['X22', 'X24', 'X32']"
1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,"['X22', 'X42']"
1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,"['Z13', 'Z20', 'Z23', 'Z31']"
1,1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,"['Z14', 'X22']"
1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,"['Z00', 'Z12', 'X34']"
-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,"['X01', 'Z22']"
1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,"['Z00', 'X30']"
1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,1,1,"['X21', 'X41', 'Z42']"
-1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,"['X00', 'Z03', 'Z20', 'Z42', 'Z44']"
1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,"['X12', 'Z12', 'X32']"
1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,-1,1,-1,1,1,"['X04', 'X22', 'X24', 'X42']"
-1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,"['X00', 'X20', 'Z31', 'X32', 'X42', 'Z42']"
1,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,"['X02', 'Z11', 'Z12', 'Z20', 'X24', 'Z41']"
1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,"['Z01', 'X12', 'X23', 'Z44']"
1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,"['X11', 'X20', 'X34']"
1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['X02', 'X03']"
1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,"['X14', 'X42', 'Z44']"
1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['Z03', 'Z04']"
1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,"['X02', 'X11', 'X13', 'Z42']"
1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,"['X02', 'Z11', 'Z20']"
1,1,1,1,-1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,"['Z03', 'X10', 'Z20']"
1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,"['X04', 'X34']"
1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,-1,1,1,"['Z00', 'Z30', 'X32']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,"['X41', 'Z43']"
1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,"['Z13', 'Z32', 'X33']"
1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,"['Z12', 'X30', 'Z34']"
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['Z01', 'X04']"
1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,"['Z01', 'Z10', 'Z20']"
1,-1,1,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,1,1,1,-1,1,-1,1,1,1,"['Z02', 'Z03', 'Z10', 'Z14', 'X31', 'Z32']"
1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,"['Z21', 'X24', 'Z34']"
1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,"['Z00', 'Z04', 'Z12', 'X32']"
1,1,-1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,"['X11', 'X22', 'X43']"
1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,1,"['Z04', 'X32', 'X41']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,"['X24', 'Z40']"
1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,"['Z01', 'Z13']"
1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,-1,"['Z11', 'Z33', 'X42']"
1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,"['Z14', 'X24']"
1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,"['Z12', 'X24', 'Z31']"
1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,"['Z03', 'Z13']"
-1,1,-1,-1,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,"['X00', 'X02', 'X13', 'Z31']"
1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,1,1,1,-1,"['Z01', 'Z20', 'X22', 'Z22', 'Z33', 'X34', 'Z40']"
1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['X12', 'X14']"
1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,"['Z21', 'Z32', 'X34']"
1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,"['X23', 'X43']"
1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,"['X21', 'Z34']"
1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,"['Z00', 'X34', 'X40']"
1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,"['X14', 'X41']"
1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,"['X13', 'X22', 'Z41', 'X44']"
1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,"['Z04', 'Z24', 'Z32', 'Z42']"
-1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,-1,"['X01', 'X32', 'Z34']"
1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,"['X22', 'Z24']"
1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,"['Z02', 'X44']"
1,-1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,"['Z11', 'Z12', 'Z20', 'X24']"
1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,"['X20', 'Z32']"
1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['Z00', 'Z10']"
1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,"['X13', 'Z20', 'Z41']"
1,-1,-1,1,1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,"['Z11', 'X12', 'X14', 'Z30']"
1,-1,-1,1,1,1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,"['Z01', 'Z04', 'X12', 'X21', 'Z42']"
1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,1,1,-1,"['X11', 'Z12', 'X31', 'X33', 'X42', 'Z43']"
1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,"['Z10', 'X11', 'Z12', 'X32', 'X34', 'Z44']"
1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,"['X32', 'X43', 'X44']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,"['X24', 'X30', 'X33']"
1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['Z03', 'X10', 'Z12']"
1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['X03', 'X14']"
1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,"['Z01', 'X11', 'Z23']"
1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,"['X21', 'X42']"
1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,"['Z03', 'Z20']"
-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,"['X01', 'X03', 'X10', 'Z21', 'Z44']"
-1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,"['X00', 'Z03', 'X13', 'Z24']"
1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,"['X03', 'X13', 'Z42']"
1,-1,1,1,-1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,-1,-1,1,"['Z02', 'Z11', 'Z23', 'X43']"
1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,"['X02', 'Z33']"
-1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,"['X00', 'X11', 'X23']"
-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,"['X00', 'Z03', 'Z12', 'Z22', 'Z40']"
1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,"['Z02', 'Z30', 'Z44']"
1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,"['X10', 'Z12', 'Z13']"
-1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['X00', 'X04', 'Z12']"
1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,"['X13', 'X23', 'X30', 'X31']"
1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,"['X21', 'Z33']"
1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,1,-1,1,-1,-1,1,1,"['X03', 'Z13', 'X31', 'X33', 'Z42']"
1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,"['X03', 'Z20', 'Z41', 'X42']"
1,-1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,-1,"['Z11', 'Z20', 'X31', 'Z33']"
1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,"['Z00', 'Z13', 'X43']"
1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,"['Z00', 'X31']"
1,-1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,"['Z01', 'Z13', 'X31']"
1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['X04', 'Z04']"
1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,"['X03', 'Z13', 'X23']"
1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1,"['X32', 'Z33', 'Z40']"
1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['X02', 'Z03', 'Z10', 'X14']"
1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['X04', 'X10']"
1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,"['X02', 'Z34']"
1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,"['Z22', 'Z23']"
1,-1,-1,-1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,"['Z01', 'X02', 'X04', 'X21']"
1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,"['Z22', 'Z24']"
1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,"['X11', 'Z24']"
1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['Z00', 'Z20', 'Z21']"
-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,"['X00', 'X24']"
1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,"['Z02', 'X12', 'Z31', 'Z41']"
1,-1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,"['Z11', 'Z20', 'Z44']"
1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1,1,-1,"['X12', 'Z23', 'Z34']"
1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,"['X11', 'X24']"
1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,"['X20', 'X24']"
1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,1,"['Z02', 'X31', 'X42']"
-1,1,-1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,"['X01', 'X04', 'Z21']"
1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,-1,"['X14', 'X34', 'X41', 'Z44']"
1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,"['X02', 'Z21', 'X24']"
1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,"['Z02', 'Z11', 'Z13', 'Z30', 'X40']"
1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,"['Z11', 'Z40', 'X44']"
1,1,-1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,"['X03', 'X12', 'Z43']"
1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,"['Z11', 'X13', 'X22', 'Z44']"
1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,"['X12', 'Z13']"
1,1,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,"['X03', 'Z04', 'X11', 'X21', 'Z32']"
1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['X10', 'X11']"
1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,1,-1,-1,1,1,1,-1,"['Z10', 'X23', 'Z34', 'X41']"
